title,rate
achanak sudhar geya hun mein,1
bhn bhi ka pyr,1
ye pyar nai ye gangbang hai,-1
picture abhi baki hai meray dost,1
astagfiruallahdrama to theek_ha lekin_yeh picture,-1
hahahahaha_d creativity dkho zra,-1
ab kuch nai dekhna,-1
pyar batne se barta hai to b bant,1
blkl_ni skon ni ata,-1
aap dono decide kr ln or aik koi rkh lo isay lrna nai dono,-1
bchary k daant to pury lgwa dy,-1
wese b mry_pas already boyfrnd h,1
lagwa ley ga pyaar chahta_hai tumhara bsss,1
woh girlfriend hai,1
dkh behn me skht londi hu,-1
dkhlo bht bri zemadari hapny jesa dhundhna roz ki ik choclate,-1
tmhare lye_best haekrle shadi,1
tere_liye best haiii p,1
ese toh mt keh itni_mushkil se tera jor dhonda mene,-1
teraa best_match haiii,1
bus is ki_kami thi,-1
danto ka maslah hy bs,-1
main ny to krni hi_nhi hi na to tu kr ly tyre liye_best hai yh buahahahahahaa,1
tm chahte ho k mje crush k n se_nafrat ho_jaye,-1
yhi to hai tmary pyaar krny_wali chz,1
woh handsome h,1
marasi bolti thi tu,-1
janti nahi thi pehle aur ab chup ho jaa dekh_lena unhone bhi aur kutti cmnt bhi delete_kr,-1
kis_ny dekh_lena,-1
cmnt delete_kr raami,-1
or_tumara honay wala mijazi p,1
kya_baat hai fahad_bhai,1
yahi_h na q chupa rahi_thi,-1
alhumdulilah asu psnd nh meri,1
oh khudda ka_khof kr bhai,-1
ap nay zaya hojana hay,-1
bht ghandi choice hy teri,-1
yeh tum ho tumhari picture tumhari crush_ko send karni pharegi,-1
chl beyyy videos tu dkti h iski,-1
tere liay pasand kiya na,1
chl phutt idr se,-1
chal koi ty ha,-1
dfa ho ja,-1
deep baat ki hai bhaii ny smj ly,1
ye mil jai_na is ko dery py ly k jaen_gy khushboo b udhar e lagae ga is ko,1
gnda shks hai hai ye,-1
funny bnay ki nakam kosish,-1
ab tm jo_marzi kaho,-1
touba_touba ab wo aesa_bhi nahi dikhta,-1
jesi tumhri pasand wesi hi meri btw i_like his hairstyle,1
apka r srf apka,1
me maaar e jaoon,-1
bs krdy lgta is sey pyar krwa k hi choro gi,1
hahahhahahhahaha pyar krtay ho na aap es se aur mujayy btyaa bhe nai,1
skht lanat beta g_ap py,-1
chupa lo ab,-1
yehi pyar hai,1
aise crush_ko to mein khud crush kardo,-1
allah_nazre bad se bachy tm jaiso ki,-1
toba toba apka b to h yahi crush vo_alg baat h k aap dil m rkhti hn btati nai hn k nasir khan jan,-1
esi hi baat h vo_alg baat h k ap k dil mn h,1
sorry but meri_taraf sey seat occupied hai,-1
no jo mjhe pasand bs wohi hoga ni tou teri_khair ni,-1
waja behn bs jo keh dia wohi hna chahye,-1
nhiiiii mujhey already loki pasand hai,1
garak houjao,-1
ek_tou tera ghr basa rhi hon mai,1
mat basa bhae mai khud_apnay ghr se nikaljaonga,-1
koi nae ye rakh lega apne_pas tu bus khush_reh,1
goli mardou mujhay pr yeah zulm na jar,-1
ma_sha allah allah nazrey bd sey bachaye ameen,1
pakistan m ek orr kohinoor hkch kch yad_aa rha hnouman khanlegend,1
jia_arsal dj almost sb characters hi bhht acha kam kre hain love_you all,1
milna tumhen chahyey tha the real blackmailer awarddd,-1
itni eng ka_faida,-1
koi toh samjhdar actress hai pakistan k_pas,1
yaaaaaaaara wohi flavor wohi feeling !_! ! next_level pakistanzindabad,1
bas ab insanoo ko tarah aik album banao apney gorey ko wapas bulao aor shuru hojao,1
zeeshan ap ki na_sirf knowledge bht achiheh hai balkay us per tehqeeeq bhi hai,1
or ap apnay decision pr sabit_qadam ho,1
o bhaijan abhi inka level world ke biggest rock bands se nhi hai,-1
saud choty ustad un best m se inka b tha,1
neend aati nahi mujhko saari raat koi us se_kahe mere_dil ki baat,1
jaadoo ki jhappi,1
bari_dair kardi_meharban aate aate,1
yarro yahi dosti ha junoon sa jo milli ha,1
kya_bat haijunoon long live,1
yeer phirse ek ho_jao mere zaan,1
fauji hai yaa kuch dino se darr ke maaray hogaya hai,-1
growing up chorolog to abi_b karna nai chorte,-1
mujhe kya pata dost nahi banati itnay zyda tumhari tarah,-1
cheeks jinhe keench kr mje mza aa jata,1
agli baar koi kry toh aoskae stomach pe_zor se pinch krien,-1
tm tou kaan noochtii thii chubby cheeks tou dorr ki baat,-1
cheeks gor se parha kr nuswar kha k parhta rehta ha,-1
khayal hai tabhi miss kar_rahi hoon sirf,-1
bhoolain tou aap ! neend ni aaigi aapko agar_aap wo zulm bhool gaye jo aapne kia tha mere sath,-1
batmeez insan,-1
tu phr khenchti toh wohi jungliyon ki tarha hay,-1
chalo ub tumhe chor k kisi aur k karenge,-1
hahah bari khoobsurat saza hai,1
aise ni boltay,-1
fir mra moonh tw gya smjhun m,-1
neend churai teri kisne o sanam,1
dekho talented to main bohot hon xp,1
and you say laro nahi,1
gull g any time ap k_liye to hmaisha sy well come ha,1
es k next_episode mai kon mar jaega,-1
ye kr kia rhy_hain pehly ghazian ko mar dia ab dr fara,-1
plz aur kisi ko bilqul fazool mein na mar dena,-1
zobaria kitni sweet nature ki hai,1
itna bikr drama q kr_dia indian drame ki_trha q bna dia aese itniii interest hokr dekhti thi or upr se taiming bi change krdi dafrrr,-1
itna_bonga drama m_n aj_tk nhi_dekha,-1
end main yai drama bohot ajeeb ki a ap_ny,-1
shadi_mubarak hoi,1
moray saiyaan bestnot faisla waada shadi_mubarak ho yeh sub baqwas hain,-1
hd_hogai,-1
dono couple khrab kr diye,-1
phattar marnee waale par b phool pekhte hai,1
bs allah karam karay_ga,1
my ganty fax karta raha ya to fax off the aghr on_the to busy the sir bari moshkisl ay hum fee pay karty_hy eske fee hy ap plz es masly kaa hall bata day,-1
bs yehi kam hyn inky meri roll no slip agai bt wahan pe id card na number ghalat diya how_hy now they r not picking up_the phone,-1
akher kab khatam hoga nts ka drama,-1
chor ky bachy money makers,-1
educators job_k ly registration k waqt agar password bhol jy to login k ly kya krein kindly help,-1
ssu driver result kahan gum_ho gaya,-1
haha ok_ok but tm apni degrees mje do m jala don haha,-1
ni mje tu di e ni uni waloun ne_kha kis bat ki dyn clasz tu lyti nai,-1
tu degree punchaa ai bari welldone,-1
tu tou chup krk degree dy batain naa kr alll saudia dour nai achwa,-1
or ye jo bol rai na isko tu sawal b nai parhny aty istri wlai maseel,-1
shukarullah shah rashdi y ni likha khali yar apki akal ko slam ha samaj aa ri ha bat to wesay hi bus efficient hona ha,-1
only sided video nahi_banana chahy,-1
aap zaroor hissa lay,1
kun k young generation aap_ko fully sport kry gi,1
allah b aap pe meherban hai,1
lol sarge bhai bx zakahm taza mt kro ieho bahu hay,-1
jawad farooqui kyun_ke ab morosiat pti me a_gae haia,-1
or inqalab ka_janaza nkl gia jo ana_tha,-1
aik election se out hona means_ap uss constituency se out hjao gay,-1
allah kry jald ap ki_degree complete ho r inshallah main ap lodhran k next mna hn ga,1
ap jeetein ya harein ap k honest insan hein yeah bari_baat hy pti k_lye,1
best_candidate koa_nhn mil rahaa aap_kea workers koa_nhn aap_kea pti keaa tickes bhi chooron koa lootoon koa mil rhea hean,-1
ham nai ye nahi daikna ki koon hay bus vote_sirf awar pti ko daina bus,1
or us ne aik_din b apne_area ma nhi guzralakin hamri awam_ko is sae kia,-1
insha all jeet khan_sahib ki hogi,1
jb ap wapis aein to zaroor quetta say loadhraan just ap say_milnay k_lye oun ga,1
yah hotay_hain atticates or manners well ali_khan tareen broo yhii farq he ap main or baqion,1
wo kalsoom ko bistar marg sy election win krwa k london bhaij dya,-1
degree thori_si late ho b jaye tu no issues mgr apko_election zaror larna chahia,-1
bri soch k malak hooo,1
alla apko bht izzat dye,1
allah kamiyab karen,1
g han noon_league aor ppp ko marit pay milay tickets,1
phir tu mna ho k ap degree_complete krny jaty abroad !,1
ali_bhai ap nai to koi nahi,-1
saad iss kachry k_bgair wo iqtedaar mai kbi b_ni askty or govt mai any k_baad agr head acha hoga tu koi aik pae ki b corruption ni kr sky ga,1
allah_ap k_liye sab bht bhtr kre,1
ali_bhai apko_election larna chahye,1
i_think shah_mehmood qureshi ki wjja sen ko ticket ni mila,-1
tu phr inkar q kia,-1
ali tareen ki kon_c study yar ye bhai phly election lrr chky hain ye ho_skta hy jan bohj kr pechy hwa hoye btany k lyehmy lalch niap kia khty ho,-1
ap khud larro pls_pls pls_pls pls aap na larre election na se tu burra impact prre_ga pls try to understand pls,-1
haar_maan gy treen saheb,-1
yar zinadabad baki parties waloo k moo par slap hai,-1
inshallah_jeet pti ki hogi,1
by elections main participate kerte hue socha hoga k election jeet_ker paper clear kerwa lunga,-1
har bnday ko yhi lgta_h k vo sacha_h bs dunya main,1
vo jo aap ny_kha tha na k sachi_baat ki vo wali baat mani hai,1
mjhy is baray main nhi_pta lekin age mila h to koi mazaika nhi pti k_pas karachi main bht kam candidates hain even wahan py party strong ni h so jis ko bhi day dain ticket,-1
aap log jehangir_tareen ko atm boltay thay hun aram ay,-1
jehangir_tareen na_ehal,-1
to jo tareen ny imran py_pesa lgaya hai vo govt main aa k corruption kr k ye kese pora karain gain,-1
zahir_hai k aik political party usi ko apni party ka_ticket day_gi jo party k_saath sincere ho,1
warisy ma ni dy_rahy tickets,-1
agr din bhi compaign kr lety to ap ne jeet_jana tha bro,1
inshaallah ab ki bar khan sarkar,1
becoz ab pmln ki corrupt govt ni ha,1
rangbazijo baki halfo may merit compromise kia wo,-1
allaha_ap ko both eizat,1
isay khtay hain real or sincere politics,1
angutha chaap logon ub to barey hojao parhay_likhay jaahil,-1
bhai_jaan chuti nai mili halkay main is say strong candidate koi nai ha,-1
tho nawaz_shareef tho bar na_ehal ho_chuka hai wo kion chala raha_hai,-1
pata_nahi tum_kon sa constitution follow krty ho wo election nahi larh sakta campaign_py koi pabandi nahi hote plz hawa main firing na keya karo pehly kuch rules jan leya karo bs apny ap sy rules bana lety ho,-1
nahi nawaz_shareef k jalsy ya campaign_py kise ko eitraz nahi wo kr sakta_hai kis_ny kaha hai eik bhi baat batao_kise ke plz ab baat change na karna eik word batao_kise bhi pti_walay ka k nawaz_shareef jalsy kion kr_raha hai,-1
wesy_tum b lar sakty ho,-1
agar nai kar_sakty tu un mein jo thora behtar_lagta ha us ko_vote daina pary_ga,1
otherwise hamary vote zya,-1
jo us se behtar_lagta ha us ko do,1
meri_jan ma ye sab behas pehly hi kar chuka_hon bohat sary politicians se balky larai ho_chuki ha,-1
khan se_pocho meri_jan,1
rauf klasra ko choro ma btata hon jis ka jitna bas chala ha loota ha chahy wo school b_ni gya,-1
tum stand lo election laro,1
politics mein ni hon but choron ko hi agy any dein jab_tak tere mere jaisy_log in ko tension ni dege kuch ni ho_ga,1
agar ham aram_se ghar_baithy tamasha daikhein ge tu phir khuda hi hafiz,-1
hahaha mere choty veer in baton ka hi ma uper zikar kar_raha hon,1
bilkull mayoos_ho chuky_hain ham ko rule out ni sahi kia gya bad policies ki_waja se,-1
ma inn cheezon_ko hi hilight karta_hon apni hasiat k_mutabiq,1
ma ne itny jawab dye tum q_ni de_rahy k what should we_do,-1
agar sun lia ha tu zinda_abad,1
ma ne jo result nikala ha k khud khary_ho jao inn k_khilaf,1
lagta tum jawab ni daina chahyy,-1
ya tu ham logon ku khud muqabla karna ho_ga,1
chalo_koi ni beharhal ham ko sara kuch siasatdano k_hawaly ni karna chahye hm_khud b pakistani hain jahan jis b banday_ko galat karty daikho us k_khilaf bat_karo chahy koi b ho,1
dua_karna allah_ham sab ko hadayat ata_farmaye aameen,1
pakistan mein sab_kuch ha sirf ruler thek_ho jaye tu,1
otherwise kuch ni hony waala,-1
koi excuse ney election laren bus,1
kiun g hamara sher worker hy,-1
marusi siast ghulam ibne ghulam ki new_type,-1
na g bht mehnti bacha hy papa kehte_hain bra nam kre_ga,1
yehi youth hi tou pti ki taqat hy,1
good ap nae dil_jeet laya thank_u bhai_jan ilove u,1
ayemaza ajata ha jab tu aesi harkatein krta ha,1
mashallah khoobsurat chehra welcome kar_dena i_like to goodbye,1
mam ap kay lay,1
allah_nazre bud se bechye,1
khair_mubarak to both mashallah cute couple wow kush rho dno,1
khubsurat ladki khoobsurat scenery mein,1
meri_janu,1
buri_baat,-1
aap ki shop kaha hai,-1
pyary hain,1
fake h ye m ne b order_kiye ty,-1
mjhy ye zyada achy lgy hn unsy anum,1
han ye b pyary hein,1
wah madam m ami sy jb khti hun ami khti hn wo bzi hy bemar hyprsu ka prgrmbna,-1
habib_arain ya dress kitna pyre h,1
habib_arain ak magwa kr do plzzzzzzzz eid_pa,1
me pehn lngi tm jb pyaar se gift krogi tou,1
meri_trf se tere_liye,1
meri_taraf se uh k_liye,1
sdky u ki farakh dilli k,1
bs dekh_dekh k dil se khush_hoti reh,1
behan ab to mujhy ye real m chahiye,1
kiaa krna h mirror dekh kr bina dekhy bhi mashallah nikalta h,1
agr bn bhi gya naa too yaqeen kr us m bhi bht piyari lgaon gi,1
bht_pyary hsin but stuff ksa hy,1
acha ity dis ketry_jo payo aa,1
ketry_jo aa,1
log barbad hogye,-1
haa ma b disi kehri khbr stuff khrb huje par dost ghurayo aa disa unjo kiye nikryo,-1
agr kharab nikla to,-1
nai nai acha lag_rha h pic lo in see phr ami je se_pocho,1
ketne price hy bohat zabar,1
wasy hi acha lag_raha ha,1
phon no band hay or reply,-1
ka suit haipagal bna rhy_hain,-1
yah_sab farad hai ham order py mangwaya tu fazool jarsi k do troozer bhaj dey_or tcs wala open b nahi karny_dy raha_tha hum by open kea parcel tu kuch b nahi that us main yah suit dhyka k parcel k pesy ly k dhoka kar rahy_han,-1
wesy b bri eid aa_rhi ha,1
sooo soooo nice katni ki h ya,1
bahi_g ap ka what s up number he band ha order kis par karin,-1
number ap_ny band_rakha ha order kdr karin g,-1
dhoka ha ye site plx mat len ink products fraud ha sarasur,-1
ku k aj_kal online shoping fake hoti ha,-1
me ne kya mangwaya nd kya mila dekhny k laeq nahi,-1
aur apki shop kahan hai delvry jhan bh hoga din k andr,-1
kiya hum nai part pakistan ka,-1
very_good bhai ye youtube bhi upload kren plz,1
video achi hai,1
but_still vote deserves nahe kartay,-1
pury pakistan main sab_say zayda kashmiri karachi main hain par afsos kashmirino_ko gadar ya ahsan faramosh tu boldaty hain humary political parties wale par aj tc kisi nay awaz nai uthai,-1
kiya seriously pakistani_awam ya pakistan kashmirino_ko own b karti hai ya_phir bus punjab he pakistan,-1
bad mai ilzam sheher ke logon pe lagate ho ke wo ab_tak muhajir kiyun hen,-1
kabhi apna tasaub nikal_ker dekh bhi lia karo agla insan kisko kia samjha raha_hai,-1
dr afnan sharam_karo patwarii pchle sal m_yad nahi_aya karachi,-1
acahanak muhajjir ki itni izzat itna khayal karachi ka yeh pechlaye saal main su rahey thaye,-1
bx yahi ki_qayadat ko kch hosh a jye,-1
election qareeb hain karachi ki yaad_aa gai beta lahore ki fikar karo,-1
abnahi loot ne dain g karachi ka pesa,1
kamai karachi aur lage lahore pe,-1
bc corrupt leader ka corrupt banda,-1
mera vote pti kay naam,1
vote_sirf altaf ka and usne boycott ka kaha hai to boycott that_s it,-1
lahore hai karachi us ka shoher hai,-1
sara paisa_election campaign main laga diya,-1
karachi may aman noon_league nay nahi army or rangers nay kia hai,1
this_video was awesome but_vote to imran_khan ko hi dunga,1
is video se ap_logo ki corruption nhi chup sakti sorry no chance this time,-1
ch tia y duniya ka th largest city hai karachi nd largest beijing hai,-1
noon_league nay as usual sirf credit khod lia hai,-1
vote nahi dena but check the advertising skills bik gaya vote,-1
nice add but_vote sirf pti ka hoga,1
bht_awla mgr vote k_lie,1
vote zaroot dain mgr smooch kr,1
ye_couple video zra dekhein boy khud e bna_raha,1
ap bht_bht bht hasen ho,1
hum dastaan apni sunaye to sunaye kasa_ya drd dil ko jo rola raha hain wo bataye kasa_ya kasa roug mila kare kis sa ya gila koi fayaad nhi sunta yahan kahan jaye haye rab ve rab jindri hoi ku fana,-1
kahien darr toe nahe rahay taqatown sae and if_this is the reason maula ko kya_jawab doe gai,-1
yeeah hea alvaaz kisie geir muslim nay bolay hotai ab_tak boycott hoe jata heer taraf sae,-1
vagebul qatal_kay naray chaltai,-1
dharnay hotai,-1
molviown ka_selaab jama awaam ka_selaab nikalta,-1
baibasie ka alam hai logh burie ki_manind chal rahay_hein,-1
lanat aisea support per jis ka leader esie gustahi karay,-1
mjy yaqeen tb ayga jb_hm jeet jaygy,1
masha_allah zbrdst achievement pti znda baad,1
mashallah mubarak_ho treen sb,1
lodhran walo yaad ha zimni election_me tareen ne baryani ki plate ka tana dea_tha dafa_kro pti ko is bar b,-1
zoog ki g diwais g ha,-1
lakhtee laanat zoog,-1
yeh sab kam manzur_khanzeer ka kam hay peshawar may belor shaheed_kia bolchistan may siraj rahsani ko shaheed_kia or banu may akram durani par hamla kia,-1
yah manzur_khanzeer pakistan may khanna jange shoru karna chahty hay,-1
hum pakistani ak hay,1
manzur_khanzeer ka or us ka faltoo koto ka_ilaj serf pak_army hay,-1
shukria tareen sahib,1
tareen sb na aur pp mein pti k nominated candidates azaad candidates ko_support kar rahy_hain jo k end_of the day party ko hi_nuqsan hoga !_!,-1
imran_khan sy ek request_ha k is election_ma jany ka koi fiada nai n_league our ppp nay election nai_maan na,-1
to lihaza imran_khan ko chahiya k ek press conferrence kary our_us ma sari parties k_samnay ek demand rakhy k pti saaf_shafaf election chah thy ha lehaza saaf_shafaf election k_lya zaruri ha k k election ki tahqiqat ki jahy_our jin_logo nay b k election_ma dhandli ki thy sub_ko punishment di jahy_our us k bad election ki_tarf jaya jahy is purpuse k_lya,1
n_league plus ppp plus fazlul rehman plus anp plus mqm plus jamat_e islami k_supporter sy_request ha is post ko share kary warna dramy band kary,-1
allah hamsabko hsan kry,1
angel ek to salo bd post vo_b asi khofnak,-1
allha apna rehm_kre,1
o mere bhaio ea videos dekh k kamaka insan ko mout se darao mat,-1
allah_ham sab ko qabbr ki azaab_se bachay,1
allah sub muslims ko apny rehmat ma jaga_ata farmaye_ameen suma_ameen inshallah,1
ya_allah hum_sub ko qabar ke azaab_se bachana,1
allah hm sbke gunaho_ko maaf farmaye,1
or hm sbko kbr ke azabo ke bachaye,1
hmesha allah ki rehmat ko yad krna chahyekeu k rehmat sb chezon py haavi hy,1
allah thaallah ham_sab p rahem farmay_ameen suma_ameen,1
jo aurat gair mard par apni zinat zaahir karne ke_liye daman ghasite,-1
hue chalegi qayamat kedin wo noor se_mehrum andhere me hogi,-1
huzoor sallallaho alayhi wasallam farmate hain,1
aye logo apni aurto kosingarwala libas pahenkar gair mahramo ke_samne nikalne se mana karo,-1
yani hmain_b khala g ny bigara hy,-1
kindly apnee compign koo strong karain orr_bohat say kaam han kernay walay,1
ahan bhai mehar wajid azeem pp ma lare ga,1
phr yar be bhot_acha canidate hai,1
aoama pti say request karta_hun k na par review karay plz maher wajid is best_candidate plzzz ye seat loose mat_karo,1
allah_apko salamat_rakhy,1
bike pai swari itni aham nahi ka page pai upload karai,-1
hat jao washal aa_rhi hai,1
muraad saeed bai nazar_nai aa_rahy aaj_kl,1
khan_saib niklay pooray_pakistan main please app humary umeed ho please,1
mery jaan qurban meray leader_per,1
poor imran chanday se rah gayagarbage collector nation,-1
mashallah_allah pak lambiii umeer dayameen allah nazer say bachayameeennn,1
khan_saib niklay hum app kay_saath hai,1
nawaz_sharif ko baga dia aap ke shukar_guzar hain thanks,1
pagal_ho app,-1
thori dar wait karen inshallah bhar janye gi,1
yar jaga chota he,-1
chair kam hai,-1
president bnty he pury khandan air frineds ko_hajj par ly jaya_gaya on govt exp apni salary mein heran kun increment not pride but messsna,-1
or na he politics or is dunia_mein interest,-1
demaghi bemaar log is post_pe laughter emoji bhej rhy_hain,-1
aslam bot dhet ha tu b happy_birthday,-1
ap_log shaadi jaldi ker lo na,1
hi madam khubsurat smile style ba sab_kuch lekin meri rang se_dur ho,1
allha zindagi kary,1
sarah ap bohat_achi lag_rahi ho,1
ap bahut_hi ziyada khubsurt lug_rahi hain g,1
mar hi jaawan yr soo cute sarah,1
ap muskaraty hovy bahut_achi lagti hn allah_apko hamesha_khush rakhy sarah khan or ap ki zindgi mein sirf khushean hi hon,1
nice bs ap hame bohot_achi lagte ap ka drama mre bewafa zbardast,1
wah behtareen ho buhoth khub haseen or nayab ho,1
boht piyari_ho sister,1
hum logo_ny salo ma itna loan ni lia jitna ap_logo ny sal ma lia hai attaurahman sir,-1
as_a pti supprter mujhy sharshindagi horahi hy,-1
koi soch b nahin sakta k itna bay hiss aur bay zamir banda b hi sakta_hai tuff hai,-1
lanat patwarion pr,-1
me pti_walon ko jeetnay k_liye keemay walay tu dor ki bat saaday naan b denay ki zrorat nhi ha miyan_saab k is halqay me last_years se jitni development b hoi ha oska credit pti candidate haji ali asgar manda ko jata_ha,1
k election_me b onho ne azad hasiyat_se miyan_saab k sher ko bhari aksriyat se shakast fash ki thi is bar tu wese_hi sher ki halat patli_ha,1
jo banda apne_area k awam aur is mulk se mukhlis ha allah kren wohi win kre chahay wo kisi b party se ho !,1
dekhna tmari ma k_sath nikah nama hi na nkl ay saly,-1
tum zakat chor,-1
wo jo apka leader hai jo madina ka kanoon lana chahta_hai osy tou islam ke alif bey nahi pta ye nahi janty k hamary mazhab mai kisi ke aib tarashi bhe mna hai os ny jo kia osy oski saza mil_rahi hai,-1
me noon_league ke supporter_nahi magar is_tarha kisi ko zaleel karna jaez nahi,-1
is ny tou youth ke language kharab kar de,-1
na khud ko bat karny ke_tameez hai na party members ko,-1
ab agay dekho reham_khan ki kitab_me kya_kya inkishafat hote ha,-1
bahi aj pti_walay pp man meetha sarbat bant rahy_thy do glass piye han man nay ppp_walay roz khanay ki_dawat datay han pearl inn hal mian wahan nahi ja sakha abhi_tak,1
pml_n to app k_samnay aye thi gali banwani thi tahir hameed pakra_gaya,-1
ge khoon leeg aur pti_walay ase ochee harktain kartay_hain,-1
labbak_ya rasool_allah kay gilson nain sirf pani plya gata hay aur loog gouk dar gouk allah_tallah ki raza ki khater aa rahay_hain labbak_ya rasool_allah,1
in sub qawaneen ki khilaf warziyan tu imran roxana karta_rehta hay,-1
sawabi k tarakai house_main khanay awr baryaneya khilaye jsti hay jo shoorwa wala k name saray division_main mashahoor hay,1
ghazi_mumtaz ko shaheed krny_waly jannati_hain kia,-1
khatmey nabovat sy ghadari krny_waly jannati_hain kia,-1
nawaz_shrif k istaqbal ko_hajj sy_bara kam kahny waly_jannati hain kia,-1
thoora period reh_gaya hay pakistan ka jahil qoom ko kuch period k_baad andaza ho_jaay ga,-1
ghar ko aag lagay gee ghar k charaag say,-1
imran_niazi yakatoot ka dehshatghaar,-1
afraad ka qateel,-1
ground_clear kar_wa ya ungly se,-1
punjab mein ground_clear kar_wa yasindh mein bhibalochistan mein bhiaur ab yakatootlaanat laanat,-1
eik aurat kona aazoo billahazrat muhammad saw khawaab mein aa te hain basharat de te hain imran baad kidaar qabees se shaadi kar lo aur apne husband se talaaq le lona aazoo billa,-1
phir woh dajjaala pirni qabees imran ko ghair allah ko sajdah kar_wa ti_hey,-1
inshaallahaurat ka tharki imran ko gpl kar na ho_ga,-1
pti mein win kar ti_hey tu shah_mehmood qureshi pm banien ge,-1
aap kay qaum e youth to ramzan ka roza bhe mins pehlay he khol_diya !_! ye record koi bhe nahein torr sakta,-1
imran zana karne ghus aya he,-1
hamary halqy ma poti i waly bolty_hain hamri warshal ka kuch karo vote pmln ko dain_gy,-1
jes election my insani_jan ko hatra ho un say allah hsmy baay,-1
qarz utaro_mulk sanwaro kay millions ka bhi hisab doye corruption hay,-1
like karry kho di de kho zyaati kaarnamy kho paki sta leader di,-1
pakistan ki ghalazat qamar_bajwa cheap_justice and imran_niazi hain,-1
in sab k munh par chhittar ki barish,-1
lannat beshamargo qamar_bajwa gogo cheap_justice gogo niazi go,-1
sharam ne ae,-1
ya sb pk mn ho_rha hy koi puchny wala nai hy,-1
hm is ki khilaf_warzi krnay waly k_khilaf kesay karwai kr_sktay hain,-1
malik wahed na cash py wot khared rha hio,-1
byshk ye sare bateeyn darust hyn lykin bdqismte sy hmary mulk mein hr elecation mein ye sary ghyer qanone kaam hoty hyn kyun k aaj_tk elecation cammison ny in byzabiteyon ka irtkab krny_walon k_khilaf kbhe bhe koe qanoni karwai nhe ke or kise umeedwar ko naehl nhen kia,-1
agr qanoon apni aml dari ka_muzahira kry tu yaqeen n elecation ka_aml shfaf_ho skta_hy,1
myn isse umeed pr ye video sheir kr_rha hon k ab iss elecation mein elecation cammistion nots ly_kr apny qanooni ikhteyar ko istmal kry_ga or elecation ka_aml shfaf_ho jaey_ga insha_allah,1
nahien kaabhi ahetajaj nahain kun ky akelal insan unn party wallow sy takar nah in ly sakta_agar hakomat koi numer dy tu itella kar_sakty haien,-1
hamary haan aleem khan office ky liya lakh dy_ky gaya hai unky liya theek_hai,1
election delay ho e wale hain,-1
kia ye hony wala hy k pesa ho to sary gunnah maaf,-1
kia pakistan kee baqa_k khelaf sazesh ha ya ni kia es se qomon k darmyan nafrat_peda hoti k ni kia es se mulji saleemyat ko kjtra ni,-1
wo poochna tha k school acadmy college aur universities mn bhi siasi campaign bann hy,-1
ye sirf pabandi pml_n k_liye hy pti to sab khilaf_warzi kar_rahi hy,-1
pti kay ham khudd lagaen gay unko chor_kar baqi sunn lain,-1
lahnat_tery poray_khandan par haram k harami,-1
vital vital zee lahnat_tery poray_khandan par haram k harami,-1
teara koi kasor nahi teary khon mean partisan ky wakt kisi_angrez ka khon mix ho_gia ha esi liay pher gulami chaty ho,-1
lanut randi_ka bacha,-1
nora in adyalateri baji ik k passfoj ko gaali q deta_hai nleak k kanjar,-1
aman ullah khankuty k bchy kon gali dy rha hai foj ko kun phtt rhi hai teri,-1
khalai makhlok ki wajase tum_log dushman se_mehfoz hopak army zindabadjhote chor ganje patwari murdabad,-1
sheikh waqqasopr likha howa prha nhi_kia jahel khoty,-1
akki khanyani k tum v_good wesy_tum shkll sy bhi khesiani billi kgti ho,-1
aj_kal kisi b masum insan k b izat mehfuz nai rah is media k waja s sb jot he nashar karty hen pir b tazlil to hojaty he naaj kal jb_b mob on karogy seyasi parteyou k gandgi seyasat hi apko dehkny awr parny ko mili gi koyi maqsad k bat nai mely gi kash koyi aisa kanon to bany aisi ghaliz bathay post karny p_pabandi k_sat saza b mily,-1
donkeys tareqee inn govt maykasan kay liya kuch nai kiaplay grounds lahore yaa khaa gayaas educational mujay enn may koe future nazar_nai ata saway dusro say faruad wala kaam bharr gayasood walay karobaar bharr gaymilk malwoot wala sale yaaa monthly lay kay khushpolice station riswaat ammm,-1
phir tho dahshat gard mazoor pasheen ko zaroor benaqab karain,1
very difficult kam han jani,-1
mida bi aur tamam zary bund hony chahy srif aman,1
ya waqt ki need efforts han good,1
jo pak_army k ghelaf bhounkta h heramy h,-1
pak_army humary muhafiz h,1
bhosri ky tum sirf baten chood sakty ho,-1
bhot khob_g,1
page astable krny ka acha way ha,1
go_nawaz pansi do,-1
inko bhi asa right milna chahye,1
wesy bhi hamary mulk jitna tasub phel raha hy minorities ko_vote hi nahi dena kisi ny,-1
aqleeyat kabi marlimant ma a he nae skte,-1
wahi hona chye jo quaid muslims k_lye mangtay the united india me tb hum minority the,1
nahi hona_chahye hmara mulak pakistan islam ki base pa marz_e wujood ma aya tha ghair muslims ka koi haq nhi hai,-1
quta sirf soba sindh mai muhajron per aik arsay_se laga hua hai kisi mai ki lal mai taqat hai tou kisi our per laga kar dikhae,-1
election_me hisa lena chaie h ho_sakta pakistan ka wazeer_e azam ho jayen,1
quota bhi hona_chahiye or aam intekhabat mei bakki shehrioon ki terhaan azadi honi_chahiye,-1
kota hona_chahiye kiyun_k agar intikhabi amal say_guzray tu shayad elect na ho paayen is_tarha in ko_mehromi ka ehsas_ho ga aur being_a pakistani muslim main nai chahta k in ko_mehromi ka ehsas_ho,1
